"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_is_foreign","dnt_objectType_encoded","sizeAssets","debtor_ua_firstname","debtor_ukr_firstname","organization_ua_company_name","organization_eng_company_code","person","assetsCurrency","debtor_eng_sameRegLivingAddress","organization_ukr_company_name","debtor_ua_lastname","organization_extendedstatus","objectType","dnt_sizeAssets_hidden","organization_ukr_company_address","otherObjectType","organization_eng_company_name","debtor_ua_middlename","debtor_eng_firstname","organization_eng_company_address","organization_ua_company_code","iteration","organization","organization_type","debtor_ukr_lastname","debtor_eng_lastname","debtor_eng_middlename","debtor_ukr_middlename","debtor_ua_sameRegLivingAddress","object_id","ownershipType","otherOwnership","percent.ownership","organization_ua_company_name_extendedstatus","organization_ua_company_code_extendedstatus","sizeAssets_extendedstatus","otherObjectType_extendedstatus","organization_eng_company_code_extendedstatus","assetsCurrency_extendedstatus","organization_eng_company_name_extendedstatus","organization_ukr_company_name_extendedstatus","organization_eng_company_address_extendedstatus","organization_ukr_company_address_extendedstatus","declarant","subjectRelation","in_hryvnias"
"Голуб Владислав Володимирович","Верховна Рада України","народний депутат України","nacp_432e7d10-13fd-4556-96a7-533af7f21849","Голуб","FALSE","Володимирович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_432e7d10-13fd-4556-96a7-533af7f21849","Владислав","FALSE","bank",14479,"","","АТ ""Ощадбанк""","","1476886625828","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032129","1521454889545","j","Юридична особа, зареєстрована в Україні","","","","","","1521454889545","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голуб Юлія Сергіївна","дружина",406385.32
"Голуб Владислав Володимирович","Верховна Рада України","народний депутат України","nacp_432e7d10-13fd-4556-96a7-533af7f21849","Голуб","FALSE","Володимирович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_432e7d10-13fd-4556-96a7-533af7f21849","Владислав","FALSE","bank",6730,"","","АТ ""Ощадбанк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032129","1521454771298","j","Юридична особа, зареєстрована в Україні","","","","","","1521454771298","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голуб Владислав Володимирович",NA,188892.41
"Голуб Владислав Володимирович","Верховна Рада України","народний депутат України","nacp_432e7d10-13fd-4556-96a7-533af7f21849","Голуб","FALSE","Володимирович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_432e7d10-13fd-4556-96a7-533af7f21849","Владислав","FALSE","cash",187000,"","","АТ ""Ощадбанк""","","1476886625828","USD","","","",NA,"Готівкові кошти","FALSE","","","","","","","00032129","1521454429196","j","Юридична особа, зареєстрована в Україні","","","","","","1521454429196","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голуб Юлія Сергіївна","дружина",5248570.7
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","other",1726189692,"","","","","1","UAH","","","","1","Інше","FALSE","","Криптовалюта Біткойн 4376 одиниць (в гривні на дату набуття 22.11.2012 вартість складала 402088 грн.) ","","","","","","1478167127446","","","","","","","","1478167127446","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голубов Дмитро Іванович",NA,1726189692
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","other",296784783,"","","","","1","UAH","","","","1","Інше","FALSE","","Криптовалюта Біткойн Кеш 4376 одиниць (в гривні на дату набуття 01.08.2017 вартість складала 32804684 грн.)","","","","","","1519299885719","","","","","","","","1519299885719","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голубов Дмитро Іванович",NA,296784783
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","cash",620000,"","","","","1476782378805","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","",NA,"","","","","","","","1477565600103","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лашкарьова Анастасія Петрівна","дружина",620000
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","cash",218150,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477565428209","","","","","","","","1477565428209","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голубов Дмитро Іванович",NA,6122864.7
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","cash",280000,"","","","","1476782378805","USD","","","","1","Готівкові кошти","FALSE","","","","","","","",NA,"","","","","","","","1477565553762","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лашкарьова Анастасія Петрівна","дружина",7858822.44
"Голубов Дмитро Іванович","Верховна Рада України","Народний депутат України","nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Голубов","FALSE","Іванович",2018-03-12,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7fba02ab-3f00-484c-aa24-f4a2cf59fc73","Дмитро","FALSE","other",28855781,"","","","","1","UAH","","","","1","Інше","FALSE","","Криптовалюта Біткойн Голд 4376 одиниць (в гривні на дату набуття 10.12.2017 вартість складала 24462198 грн.)","","","","","","1519300737907","","","","","","","","1519300737907","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Голубов Дмитро Іванович",NA,28855781
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","cash",245000,"","","","","1477637300091","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477643290320","","","","","","","","1477643290320","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Ольга  Ярославівна","дружина",6876469.63
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","bank",57551,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1477643042768","j","Юридична особа, зареєстрована в Україні","","","","","","1477643042768","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Олексій Олексійович",NA,57551
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","bank",487797,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК ВОСТОК""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","26237202","1477642561028","j","Юридична особа, зареєстрована в Україні","","","","","","1477642561028","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Олексій Олексійович",NA,487797
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","bank",25158,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1477642794831","j","Юридична особа, зареєстрована в Україні","","","","","","1477642794831","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Олексій Олексійович",NA,842677.88
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","cash",44000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477643212403","","","","","","","","1477643212403","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Олексій Олексійович",NA,1234957.81
"Гончаренко Олексій Олексійович","Верховна Рада України","народний депутат України","nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Гончаренко","FALSE","Олексійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ff892e6f-4589-40fb-ab70-8aa9cbc32ebb","Олексій","FALSE","bank",40108,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1477642956178","j","Юридична особа, зареєстрована в Україні","","","","","","1477642956178","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Гончаренко Олексій Олексійович",NA,1125720.18
