"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_costDate_hidden","costDate","dnt_objectType_encoded","model","otherObjectType","owningDate","dnt_graduationYear_hidden","object_identificationNumber_extendedstatus","person","graduationYear","iteration","brand","objectType","object_id","ownershipType","otherOwnership","percent.ownership","costDate_extendedstatus","model_extendedstatus","brand_extendedstatus","typeProperty","otherTypeProperty","graduationYear_extendedstatus","declarant","subjectRelation"
"Балога Віктор Іванович","Верховна Рада України","народний депутат України","nacp_b7368fa6-b008-4773-8f32-f3691cf6fce8","Балога","FALSE","Іванович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b7368fa6-b008-4773-8f32-f3691cf6fce8","Віктор","TRUE",0,"car","DEFENDER 110 2.4 TD","",2015-01-01,"FALSE",NA,"1","2008","1477084861996","LAND ROVER","Автомобіль легковий","1477084861996",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Балога Віктор Іванович",NA
"Балога Віктор Іванович","Верховна Рада України","народний депутат України","nacp_b7368fa6-b008-4773-8f32-f3691cf6fce8","Балога","FALSE","Іванович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b7368fa6-b008-4773-8f32-f3691cf6fce8","Віктор","TRUE",0,"car","A8","",2015-01-01,"FALSE",NA,"1476987872150","2012","1477085061019","AUDI","Автомобіль легковий","1477085061019",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Балога Оксана  Анатоліївна","особи, які спільно проживають, але не перебувають у шлюбі"
"Балога Іван Іванович","Верховна Рада України","Народний депутат України","nacp_ed4fb65f-fef8-45d1-9ec2-9bd26e918ff0","Балога","FALSE","Іванович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ed4fb65f-fef8-45d1-9ec2-9bd26e918ff0","Іван","FALSE",861600,"car","ML350","",2017-07-03,"FALSE",NA,"1477381027987","2014","1477488269977","MERCEDES-BENZ","Автомобіль легковий","1477488269977","Власність","",NA,"0",NA,NA,NA,NA,NA,"Балога Лілія Володимирівна","дружина"
"Балога Іван Іванович","Верховна Рада України","Народний депутат України","nacp_ed4fb65f-fef8-45d1-9ec2-9bd26e918ff0","Балога","FALSE","Іванович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ed4fb65f-fef8-45d1-9ec2-9bd26e918ff0","Іван","FALSE",2520000,"car","Q7 3.0 TDI quattro SL","",2017-10-26,"FALSE",NA,"1477381027987","2017","1521638053856","AUDI","Автомобіль легковий","1521638053856","Власність","",NA,NA,NA,NA,NA,NA,NA,"Балога Лілія Володимирівна","дружина"
"Балога Павло Іванович","Верховна Рада України","народний депутат України","nacp_1c171241-a7fd-4e13-b2a3-ae7cd797baa7","Балога","FALSE","Іванович",2018-03-13,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1c171241-a7fd-4e13-b2a3-ae7cd797baa7","Павло","TRUE",0,"car","ML350","",2014-12-02,"FALSE",NA,"1477468481083","2014","1520937900590","MERCEDES-BENZ","Автомобіль легковий","1520937900590",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Балога Віталія Іванівна","дружина"
"Бандуров Володимир Володимирович","Верховна рада України","народний депутат","nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Бандуров","FALSE","Володимирович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Володимир","FALSE",1432000,"car","S500L4Matic","",2012-10-31,"FALSE","1","1","2012","1475231494737","Мерседес Бенц","Автомобіль легковий","1475231494737","Власність","",NA,NA,NA,NA,NA,NA,NA,"Бандуров Володимир Володимирович",NA
"Бандуров Володимир Володимирович","Верховна рада України","народний депутат","nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Бандуров","FALSE","Володимирович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Володимир","FALSE",2193900,"car","Continental GT","",2013-01-22,"FALSE","1","1475223786795","2012","1475243368801","Bentley","Автомобіль легковий","1475243368801","Власність","",NA,NA,NA,NA,NA,NA,NA,"Бандурова Наталя Олегівна","дружина"
"Бандуров Володимир Володимирович","Верховна рада України","народний депутат","nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Бандуров","FALSE","Володимирович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f1df4aa7-0462-478d-8cd3-92061d82b3bd","Володимир","TRUE",0,"car","645СІ","",2004-04-10,"FALSE","1","1475223786795","2004","1475233159635","BMW","Автомобіль легковий","1475233159635","Власність","",NA,"2","0",NA,NA,NA,NA,"Бандурова Наталя Олегівна","дружина"
"Барвіненко Віталій Дмитрович","Верховна Рада України","Народний депутат України","nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Барвіненко","FALSE","Дмитрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Віталій","TRUE",0,"car","discovery 4","",2014-08-15,"FALSE","1","1","2012","1477572380400","Land Rover ","Автомобіль легковий","1477572380400","Власність","",NA,"2",NA,NA,NA,NA,NA,"Барвіненко Віталій Дмитрович",NA
"Барвіненко Віталій Дмитрович","Верховна Рада України","Народний депутат України","nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Барвіненко","FALSE","Дмитрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Віталій","FALSE",2305800,"car","","",2016-03-29,"FALSE","1","1","2016","1477571942226","Toyota Land Cruiser","Автомобіль легковий","1477571942226","Власність","",NA,"0","1",NA,NA,NA,NA,"Барвіненко Віталій Дмитрович",NA
"Барвіненко Віталій Дмитрович","Верховна Рада України","Народний депутат України","nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Барвіненко","FALSE","Дмитрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Віталій","FALSE",161600,"car","Fiesta trend","",2013-08-15,"FALSE","1","1522059574053","2012","1522061175210","Ford","Автомобіль легковий","1522061175210","Власність","",NA,NA,NA,NA,NA,NA,NA,"Барвіненко Віра Андріївна","дружина"
"Барвіненко Віталій Дмитрович","Верховна Рада України","Народний депутат України","nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Барвіненко","FALSE","Дмитрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_96954375-7076-4095-af09-4e0b9d2eac8e","Віталій","FALSE",1152000,"car","ML 250 CDI 4 MATIC","",2014-09-26,"FALSE","1","1522059574053","2014","1522061497008","Mercedes-benz","Автомобіль легковий","1522061497008","Власність","",NA,NA,NA,NA,NA,NA,NA,"Барвіненко Віра Андріївна","дружина"
"Барна Олег Степанович","Верховна Рада України","Народний депутат України","nacp_239b6c97-e578-4dcc-9865-f0f30eb88506","Барна","FALSE","Степанович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_239b6c97-e578-4dcc-9865-f0f30eb88506","Олег","TRUE",0,"car","Sierra ","",1999-10-26,"FALSE","1","1","1987","1477746293957","Ford","Автомобіль легковий","1477746293957","Власність","",NA,"2",NA,NA,NA,NA,NA,"Барна Олег Степанович",NA
"Батенко Тарас Іванович","Верховна Рада України","народний депутат","nacp_ec54bf49-54dd-4797-8721-8f377a0166e2","Батенко","FALSE","Іванович",2018-03-16,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ec54bf49-54dd-4797-8721-8f377a0166e2","Тарас","FALSE",1886437,"car","XC90","",2017-01-20,"FALSE",NA,"1","2017","1519217092106","VOLVO","Автомобіль легковий","1519217092106","Власність","",NA,NA,NA,NA,NA,NA,NA,"Батенко Тарас Іванович",NA
"Бахтеєва Тетяна Дмитрівна","Верховна Рада України","народний депутат України, 8 скликання","nacp_38e2fd57-e7f9-4794-a3f8-a40167b24bc6","Бахтеєва","FALSE","Дмитрівна",2018-03-15,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_38e2fd57-e7f9-4794-a3f8-a40167b24bc6","Тетяна","FALSE",681239,"car","Camry","",2014-10-20,"FALSE",NA,"1","2014","1490895643296","Toyota","Автомобіль легковий","1490895643296","Власність","",NA,NA,NA,NA,NA,NA,NA,"Бахтеєва Тетяна Дмитрівна",NA
"Безбах Яків Якович","Верховна Рада України","Народний депутат України","nacp_3e19ea01-0769-4cf3-9191-256046f6862b","Безбах","FALSE","Якович",2018-03-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3e19ea01-0769-4cf3-9191-256046f6862b","Яків","TRUE",0,"car","НЕКСІЯ","",2002-04-17,"FALSE","1","1","1997","1476807188652","ДЕУ","Автомобіль легковий","1476807188652","Власність","",NA,"2",NA,NA,NA,NA,NA,"Безбах Яків Якович",NA
"Безбах Яків Якович","Верховна Рада України","Народний депутат України","nacp_3e19ea01-0769-4cf3-9191-256046f6862b","Безбах","FALSE","Якович",2018-03-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3e19ea01-0769-4cf3-9191-256046f6862b","Яків","TRUE",0,"car","21063","",2000-11-25,"FALSE","1","1","1992","1476807427918","ВАЗ","Автомобіль легковий","1476807427918","Власність","",NA,"2",NA,NA,NA,NA,NA,"Безбах Яків Якович",NA
"Бендюженко Федір Володимирович","Верховна Рада України","Народний депутат України","nacp_5297f00b-fca3-4a3c-9699-e3ccc6d5a5ab","Бендюженко","TRUE","Володимирович",2018-03-22,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5297f00b-fca3-4a3c-9699-e3ccc6d5a5ab","Федір","FALSE",71040,"car","TF486P","",2010-02-27,"FALSE",NA,"1","2009","1486983844825","ЗАЗ","Автомобіль легковий","1486983844825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бендюженко Федір Володимирович",NA
"Береза Борислав Юхимович","Верховна Рада України","Народний депутат УКраїни","nacp_ee890f80-9b6a-40f0-93f5-c1bb06907493","Береза","FALSE","Юхимович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ee890f80-9b6a-40f0-93f5-c1bb06907493","Борислав","FALSE",821923,"car","Rav-4","",2015-06-21,"FALSE",NA,"1477306706314","2015","1477628235953","Toyota","Автомобіль легковий","1477628235953","Власність","",NA,NA,NA,NA,NA,NA,NA,"Береза Наталія  Миколаївна","дружина"
"Береза Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_3cd6687e-2a87-4eca-a503-abeabee65e5a","Береза","TRUE","Миколайович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3cd6687e-2a87-4eca-a503-abeabee65e5a","Юрій","TRUE",0,"car","Д4 ММ 550","",2006-01-14,"FALSE","0","1477581548250","2003","1477644974631","ДЕУ ЛАНОС","Автомобіль легковий","1477644974631","Власність","",NA,"2",NA,NA,NA,NA,NA,"Береза Тетяна Іванівна","дружина"
"Береза Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_3cd6687e-2a87-4eca-a503-abeabee65e5a","Береза","TRUE","Миколайович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3cd6687e-2a87-4eca-a503-abeabee65e5a","Юрій","FALSE",1565220,"car","Land Cruiser","",2014-11-25,"FALSE","0","1","2014","1477644734446","Toyota","Автомобіль легковий","1477644734446","Власність","",NA,"0",NA,NA,NA,NA,NA,"Береза Юрій Миколайович",NA
