"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","emitent_ukr_fullname","emitent_ua_firstname","emitent_type","emitent_ua_lastname","emitent_eng_company_address","emitent","emitent_ukr_company_address","amount","subTypeProperty1","person","emitent_ukr_company_name","emitent_ua_sameRegLivingAddress","emitent_eng_fullname","cost","emitent_eng_company_name","otherObjectType","subTypeProperty2","emitent_eng_company_code","dnt_amount_hidden","emitent_ua_company_code","owningDate","emitent_eng_sameRegLivingAddress","iteration","emitent_ua_middlename","emitent_ua_company_name","dnt_cost_hidden","typeProperty","object_id","ownershipType","otherOwnership","percent.ownership","emitent_eng_lastname","emitent_eng_middlename","emitent_eng_firstname","subTypeProperty","emitent_ukr_lastname","emitent_ukr_middlename","emitent_ukr_firstname","emitent_ua_company_code_extendedstatus","amount_extendedstatus","cost_extendedstatus","owningDate_extendedstatus","emitent_ukr_company_address_extendedstatus","emitent_extendedstatus","emitent_eng_company_address_extendedstatus","emitent_eng_company_code_extendedstatus","declarant","subjectRelation"
"Демчак Руслан Євгенійович","Верховна Рада України","Заступник голови Комітету Верховної Ради України з питань фінансової політики і банківської діяльності.","nacp_1fe1b3e7-3f6a-4f66-a788-36cd5d18913b","Демчак","TRUE","Євгенійович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1fe1b3e7-3f6a-4f66-a788-36cd5d18913b","Руслан","","","Юридична особа, зареєстрована за кордоном","","18 Crescent East, Barnet, London, England","j","Англія, Лондон, Барнет, вул. Крешент Іст, 18","200000","","1477033211079","УБГ Корпорейшн Лімітед","","","4410300","UBG Corporation LImited ","","","07706779","FALSE","",2014-08-12,"","1477306388578","","","FALSE","Акції","1477306388578","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Демчак Світлана Михайлівна","дружина"
"Демчак Руслан Євгенійович","Верховна Рада України","Заступник голови Комітету Верховної Ради України з питань фінансової політики і банківської діяльності.","nacp_1fe1b3e7-3f6a-4f66-a788-36cd5d18913b","Демчак","TRUE","Євгенійович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1fe1b3e7-3f6a-4f66-a788-36cd5d18913b","Руслан","","","Юридична особа, зареєстрована в Україні","","","j","","7972816","","1","","","","1","","","","","FALSE","34817907",2012-07-18,"","1478159336159","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЕРДЕ БАНК""","FALSE","Акції","1478159336159","Інше право користування","на підставі п.1 ст.46 Закону України ""Про систему гарантування вкладів фізичних осіб""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Демчак Руслан Євгенійович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Денисенко","FALSE","Петрович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Анатолій","","","Юридична особа, зареєстрована за кордоном","","Lampousas Str., 1 P.C, 1095, Nicosia, Cyprus","j","Лампусас, стріт, 1 П.С, Нікосія, 1095, Кіпр","12500","","1","СИМАНТІКУС ХОЛДИНГЗ ЛІМІТЕД","","","1","SYMANTICUS HOLDINGS LIMITED","","","HE238459","FALSE","",2011-05-24,"","1477581239333","","","FALSE","Акції","1477581239333","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Денисенко","FALSE","Петрович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Анатолій","","","Юридична особа, зареєстрована за кордоном","","Lampousas Str., 1 P.C, 1095, Nicosia, Cyprus","j","Лампусас стріт,1 П.С, Нікосія, 1095, Кіпр","2000","","1","АВАНТАЖ БУД ХОЛДИНГ ЛІМІТЕД","","","1","AVANTAZH BUD HOLDING LIMITED","","","HE289926","FALSE","",2011-07-04,"","1477581522282","","","FALSE","Акції","1477581522282","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Денисенко Анатолій Петрович","Верховна Рада України","Народний депутат, Голова підкомітету з питань приватизації державного і комунального майна, націоналізації, реприватизації, банкрутства, застави, лізингу, концесії, оренди, розподілу продукції, управління майном, що перебуває у державній та комунальній власності Комітету Верховної Ради України з питань економічної політики","nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Денисенко","FALSE","Петрович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c84b8969-06b2-4a06-a1d0-9148be9b370e","Анатолій","","","Юридична особа, зареєстрована за кордоном","","Lampousas Str., 1 P.C, 1095, Nicosia, Cyprus","j","Лампусас стріт, 1 П.С, Нікосія, 1095, Кіпр","250000","","1","ДАП ІНВЕСТМЕНТС ЛІМІТЕД","","","1","DAP INVESTMENTS LIMITED","","","HE237824","FALSE","",2008-09-11,"","1477571093726","","","FALSE","Акції","1477571093726","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Денисенко Анатолій Петрович",NA
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","","1477128985030","","","","0","","","Іпотечні заставні",NA,"TRUE",NA,NA,"","1477743866843","","","TRUE","Іпотечні цінні папери","1477743866843","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477743749838","","","TRUE","Інвестиційні сертифікати","1477743749838","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","Державні облігації України","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477742966025","","","TRUE","Боргові цінні папери","1477742966025","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477742904780","","","TRUE","Акції","1477742904780","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","Облігації міжнародних фінансових організацій","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477743628833","","","TRUE","Боргові цінні папери","1477743628833","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","Облігації Фонду гарантування вкладів фізичних осіб","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477743691546","","","TRUE","Боргові цінні папери","1477743691546","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","Ощадні (депозитні) сертифікати","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477743058252","","","TRUE","Боргові цінні папери","1477743058252","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
"Деркач Андрій Леонідович","Верховна Рада України","Народний депутат України","nacp_210bc104-c251-4ec7-a281-a41226f07c65","Деркач","FALSE","Леонідович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210bc104-c251-4ec7-a281-a41226f07c65","Андрій","","","!немає даних","",NA,"",NA,"0","Облігації місцевих позик","1477128985030","","","","0","","","",NA,"TRUE",NA,NA,"","1477742996450","","","TRUE","Боргові цінні папери","1477742996450","!немає даних","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3",NA,"3",NA,NA,"Терехова Оксана Володимирівна","дружина"
